"No.","Time","Source","Destination","Protocol","Length","Info"
"300","6.532601","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=370794 Win=95232 Len=0 TSval=3899646062 TSecr=1939749274"
"301","6.632655","172.28.0.20","172.28.0.10","TCP","1514","[TCP Previous segment not captured] 37376  >  5000 [ACK] Seq=372242 Ack=1 Win=64512 Len=1448 TSval=1939749375 TSecr=3899646062"
"302","6.632688","172.28.0.10","172.28.0.20","TCP","78","[TCP Window Update] 5000  >  37376 [ACK] Seq=1 Ack=370794 Win=97280 Len=0 TSval=3899646162 TSecr=1939749274 SLE=372242 SRE=373690"
"303","6.632691","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=373690 Ack=1 Win=64512 Len=1448 TSval=1939749375 TSecr=3899646062"
"304","6.632697","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 300#1] 5000  >  37376 [ACK] Seq=1 Ack=370794 Win=97280 Len=0 TSval=3899646162 TSecr=1939749274 SLE=372242 SRE=375138"
"305","6.732865","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=375138 Ack=1 Win=64512 Len=1448 TSval=1939749475 TSecr=3899646162"
"306","6.732899","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 300#2] 5000  >  37376 [ACK] Seq=1 Ack=370794 Win=97280 Len=0 TSval=3899646262 TSecr=1939749274 SLE=372242 SRE=376586"
"307","6.732902","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=376586 Ack=1 Win=64512 Len=1448 TSval=1939749475 TSecr=3899646162"
"308","6.734131","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 300#3] 5000  >  37376 [ACK] Seq=1 Ack=370794 Win=97280 Len=0 TSval=3899646263 TSecr=1939749274 SLE=372242 SRE=378034"
"309","6.760552","172.28.0.20","172.28.0.10","TCP","1514","[TCP Out-Of-Order] 37376  >  5000 [ACK] Seq=370794 Ack=1 Win=64512 Len=1448 TSval=1939749503 TSecr=3899646162"
"310","6.760596","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=378034 Win=92160 Len=0 TSval=3899646290 TSecr=1939749503"
"311","6.834203","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=378034 Ack=1 Win=64512 Len=1448 TSval=1939749576 TSecr=3899646263"
"312","6.860770","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=379482 Ack=1 Win=64512 Len=1448 TSval=1939749603 TSecr=3899646290"
"313","6.860817","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=380930 Win=97280 Len=0 TSval=3899646390 TSecr=1939749576"
"314","6.960984","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=380930 Ack=1 Win=64512 Len=1448 TSval=1939749703 TSecr=3899646390"
"315","6.961023","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=382378 Ack=1 Win=64512 Len=1448 TSval=1939749703 TSecr=3899646390"
"316","6.961064","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=383826 Win=98304 Len=0 TSval=3899646490 TSecr=1939749703"
"317","7.061136","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=383826 Ack=1 Win=64512 Len=2896 TSval=1939749803 TSecr=3899646490"
"318","7.061175","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=386722 Ack=1 Win=64512 Len=2896 TSval=1939749803 TSecr=3899646490"
"319","7.061211","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=389618 Win=98304 Len=0 TSval=3899646590 TSecr=1939749803"
"320","7.161275","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=389618 Ack=1 Win=64512 Len=2896 TSval=1939749903 TSecr=3899646590"
"321","7.161317","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=392514 Ack=1 Win=64512 Len=2896 TSval=1939749903 TSecr=3899646590"
"322","7.161362","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=395410 Win=98304 Len=0 TSval=3899646690 TSecr=1939749903"
"323","7.261533","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=395410 Ack=1 Win=64512 Len=2896 TSval=1939750003 TSecr=3899646690"
"324","7.261573","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=398306 Ack=1 Win=64512 Len=2896 TSval=1939750003 TSecr=3899646690"
"325","7.261614","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=401202 Win=98304 Len=0 TSval=3899646791 TSecr=1939750003"
"326","7.361675","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=401202 Ack=1 Win=64512 Len=2896 TSval=1939750104 TSecr=3899646791"
"327","7.361718","172.28.0.20","172.28.0.10","RSL","2962","ERROR REPORT "
"328","7.361759","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=406994 Win=98304 Len=0 TSval=3899646891 TSecr=1939750104"
"329","7.461932","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=406994 Ack=1 Win=64512 Len=2896 TSval=1939750204 TSecr=3899646891"
"330","7.461972","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=409890 Ack=1 Win=64512 Len=2896 TSval=1939750204 TSecr=3899646891"
"331","7.461976","172.28.0.20","172.28.0.10","RSL","2962","PAGING Huawei extension "
"332","7.462017","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=415682 Win=98304 Len=0 TSval=3899646991 TSecr=1939750204"
"333","7.562085","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=415682 Ack=1 Win=64512 Len=2896 TSval=1939750304 TSecr=3899646991"
"334","7.562125","172.28.0.20","172.28.0.10","TCP","2962","[TCP Previous segment not captured] 37376  >  5000 [PSH, ACK] Seq=421474 Ack=1 Win=64512 Len=2896 TSval=1939750304 TSecr=3899646991"
"335","7.562143","172.28.0.10","172.28.0.20","TCP","78","5000  >  37376 [ACK] Seq=1 Ack=418578 Win=96256 Len=0 TSval=3899647091 TSecr=1939750304 SLE=421474 SRE=424370"
"336","7.662342","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=424370 Ack=1 Win=64512 Len=2896 TSval=1939750404 TSecr=3899647091"
"337","7.662377","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 335#1] 5000  >  37376 [ACK] Seq=1 Ack=418578 Win=96256 Len=0 TSval=3899647191 TSecr=1939750304 SLE=421474 SRE=427266"
"338","7.662382","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=427266 Ack=1 Win=64512 Len=2896 TSval=1939750404 TSecr=3899647091"
"339","7.662387","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 335#2] 5000  >  37376 [ACK] Seq=1 Ack=418578 Win=96256 Len=0 TSval=3899647191 TSecr=1939750304 SLE=421474 SRE=430162"
"340","7.689597","172.28.0.20","172.28.0.10","TCP","1514","[TCP Out-Of-Order] 37376  >  5000 [ACK] Seq=418578 Ack=1 Win=64512 Len=1448 TSval=1939750432 TSecr=3899647091"
"341","7.689642","172.28.0.10","172.28.0.20","TCP","78","5000  >  37376 [ACK] Seq=1 Ack=420026 Win=95232 Len=0 TSval=3899647219 TSecr=1939750432 SLE=421474 SRE=430162"
"342","7.762567","172.28.0.20","172.28.0.10","TCP","1514","[TCP Retransmission] 37376  >  5000 [ACK] Seq=420026 Ack=1 Win=64512 Len=1448 TSval=1939750504 TSecr=3899647191"
"343","7.762621","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=430162 Win=90112 Len=0 TSval=3899647292 TSecr=1939750504"
"344","7.762625","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=430162 Ack=1 Win=64512 Len=2896 TSval=1939750505 TSecr=3899647191"
"345","7.762687","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=433058 Win=98304 Len=0 TSval=3899647292 TSecr=1939750505"
"346","7.789803","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=433058 Ack=1 Win=64512 Len=1448 TSval=1939750532 TSecr=3899647219"
"347","7.838450","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=434506 Win=98304 Len=0 TSval=3899647368 TSecr=1939750532"
"348","7.862681","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=434506 Ack=1 Win=64512 Len=1448 TSval=1939750605 TSecr=3899647292"
"349","7.862739","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=435954 Ack=1 Win=64512 Len=2896 TSval=1939750605 TSecr=3899647292"
"350","7.862773","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=438850 Win=98304 Len=0 TSval=3899647392 TSecr=1939750605"
"351","7.938569","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=438850 Ack=1 Win=64512 Len=2896 TSval=1939750681 TSecr=3899647368"
"352","7.938640","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=441746 Win=98304 Len=0 TSval=3899647468 TSecr=1939750681"
"353","7.962839","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=441746 Ack=1 Win=64512 Len=2896 TSval=1939750705 TSecr=3899647392"
"354","7.962885","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=444642 Ack=1 Win=64512 Len=1448 TSval=1939750705 TSecr=3899647392"
"355","7.962929","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=446090 Win=98304 Len=0 TSval=3899647492 TSecr=1939750705"
"356","8.038730","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=446090 Ack=1 Win=64512 Len=2896 TSval=1939750781 TSecr=3899647468"
"357","8.038792","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=448986 Win=98304 Len=0 TSval=3899647568 TSecr=1939750781"
"358","8.062985","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=448986 Ack=1 Win=64512 Len=2896 TSval=1939750805 TSecr=3899647492"
"359","8.063006","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=451882 Ack=1 Win=64512 Len=1448 TSval=1939750805 TSecr=3899647492"
"360","8.063023","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=453330 Win=98304 Len=0 TSval=3899647592 TSecr=1939750805"
"361","8.138952","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=453330 Ack=1 Win=64512 Len=2896 TSval=1939750881 TSecr=3899647568"
"362","8.138991","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=456226 Ack=1 Win=64512 Len=1448 TSval=1939750881 TSecr=3899647568"
"363","8.139030","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=457674 Win=98304 Len=0 TSval=3899647668 TSecr=1939750881"
"364","8.163225","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=457674 Ack=1 Win=64512 Len=2896 TSval=1939750905 TSecr=3899647592"
"365","8.163264","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=460570 Ack=1 Win=64512 Len=1448 TSval=1939750905 TSecr=3899647592"
"366","8.163304","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=462018 Win=98304 Len=0 TSval=3899647692 TSecr=1939750905"
"367","8.239199","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=462018 Ack=1 Win=64512 Len=2896 TSval=1939750981 TSecr=3899647668"
"368","8.239239","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=464914 Ack=1 Win=64512 Len=1448 TSval=1939750981 TSecr=3899647668"
"369","8.239279","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=466362 Win=98304 Len=0 TSval=3899647768 TSecr=1939750981"
"370","8.263370","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=466362 Ack=1 Win=64512 Len=2896 TSval=1939751005 TSecr=3899647692"
"371","8.263395","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=469258 Ack=1 Win=64512 Len=1448 TSval=1939751005 TSecr=3899647692"
"372","8.263422","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=470706 Win=98304 Len=0 TSval=3899647792 TSecr=1939751005"
"373","8.339461","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=470706 Ack=1 Win=64512 Len=2896 TSval=1939751081 TSecr=3899647768"
"374","8.339501","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=473602 Ack=1 Win=64512 Len=1448 TSval=1939751081 TSecr=3899647768"
"375","8.339540","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=475050 Win=98304 Len=0 TSval=3899647869 TSecr=1939751081"
"376","8.363477","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=475050 Ack=1 Win=64512 Len=2896 TSval=1939751106 TSecr=3899647792"
"377","8.363520","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=477946 Ack=1 Win=64512 Len=1448 TSval=1939751106 TSecr=3899647792"
"378","8.363556","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=479394 Win=98304 Len=0 TSval=3899647893 TSecr=1939751106"
"379","8.439595","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=479394 Ack=1 Win=64512 Len=2896 TSval=1939751182 TSecr=3899647869"
"380","8.439633","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=482290 Ack=1 Win=64512 Len=2896 TSval=1939751182 TSecr=3899647869"
"381","8.439668","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=485186 Win=98304 Len=0 TSval=3899647969 TSecr=1939751182"
"382","8.463729","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=485186 Ack=1 Win=64512 Len=2896 TSval=1939751206 TSecr=3899647893"
"383","8.463769","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=488082 Ack=1 Win=64512 Len=1448 TSval=1939751206 TSecr=3899647893"
"384","8.463807","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=489530 Win=98304 Len=0 TSval=3899647993 TSecr=1939751206"
"385","8.539811","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=489530 Ack=1 Win=64512 Len=2896 TSval=1939751282 TSecr=3899647969"
"386","8.539848","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=492426 Ack=1 Win=64512 Len=2896 TSval=1939751282 TSecr=3899647969"
"387","8.539889","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=495322 Win=98304 Len=0 TSval=3899648069 TSecr=1939751282"
"388","8.563972","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=495322 Ack=1 Win=64512 Len=2896 TSval=1939751306 TSecr=3899647993"
"389","8.564011","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=498218 Ack=1 Win=64512 Len=1448 TSval=1939751306 TSecr=3899647993"
"390","8.564049","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=499666 Win=98304 Len=0 TSval=3899648093 TSecr=1939751306"
"391","8.639966","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=499666 Ack=1 Win=64512 Len=2896 TSval=1939751382 TSecr=3899648069"
"392","8.640004","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=502562 Ack=1 Win=64512 Len=2896 TSval=1939751382 TSecr=3899648069"
"393","8.640009","172.28.0.20","172.28.0.10","RSL","1514","unknown 12 "
"394","8.640043","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=506906 Win=98304 Len=0 TSval=3899648169 TSecr=1939751382"
"395","8.664216","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=506906 Ack=1 Win=64512 Len=2896 TSval=1939751406 TSecr=3899648093"
"396","8.664255","172.28.0.20","172.28.0.10","RSL","1514","[Malformed Packet]"
"397","8.664295","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=511250 Win=98304 Len=0 TSval=3899648193 TSecr=1939751406"
"398","8.740113","172.28.0.20","172.28.0.10","TCP","922","37376  >  5000 [PSH, ACK] Seq=511250 Ack=1 Win=64512 Len=856 TSval=1939751482 TSecr=3899648169"
"399","8.740179","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=512106 Win=98304 Len=0 TSval=3899648269 TSecr=1939751482"
"400","8.740592","172.28.0.10","172.28.0.20","TCP","69","5000  >  37376 [PSH, ACK] Seq=1 Ack=512106 Win=98304 Len=3 TSval=3899648270 TSecr=1939751482"
"401","8.840623","172.28.0.20","172.28.0.10","TCP","66","37376  >  5000 [ACK] Seq=512106 Ack=4 Win=64512 Len=0 TSval=1939751583 TSecr=3899648270"
"402","8.840744","172.28.0.20","172.28.0.10","TCP","66","37376  >  5000 [FIN, ACK] Seq=512106 Ack=4 Win=64512 Len=0 TSval=1939751583 TSecr=3899648270"
"403","8.884453","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=4 Ack=512107 Win=98304 Len=0 TSval=3899648414 TSecr=1939751583"
